Path;SBE_version;Start_Time;System_Upload_Date;Date_from_the_Name_File;Latitude;Row_Latitude;Longitude;Row_Longitude;Station;Station_From_Name;Max_Depth;Surface_temperature;Max_difference_Tmd_Temperature;Unit_Temperature;Count_True;Count_Total;Dive_Begin_Index;Dive_End_Index;Error
CTD_Data\2024\09_Ver\sbe19\cnvdata\mSU0925.cnv;SBE 19;25.09.2024 9:05;25.09.2024 9:40;25.09.2024;None;None;None;None;mp Solnechnaya-Ushkaniy;mSU;890.208;10.1013;None;tv290C: Temperature [ITS-90, deg C];0;1808;58;1865;not error
CTD_Data\2024\09_Ver\sbe19\cnvdata\mTN0927.cnv;SBE 19;27.09.2024 20:59;27.09.2024 21:28;27.09.2024;None;None;None;None;mp Tiya-Nemnyanka;mTN;653.774;10.7985;None;tv290C: Temperature [ITS-90, deg C];0;1398;118;1515;not error
CTD_Data\2024\09_Ver\sbe19\cnvdata\mTSG0919.cnv;SBE 19;19.09.2024 12:22;19.09.2024 13:45;19.09.2024;None;None;None;None;mp Tolstiy-Snezhnaya (mTSG);mTSG;943.963;12.1521;None;tv290C: Temperature [ITS-90, deg C];0;1836;45;1880;not error
CTD_Data\2024\09_Ver\sbe19\cnvdata\mUT0923.cnv;SBE 19;23.09.2024 19:46;23.09.2024 21:06;23.09.2024;None;None;None;None;mp Ukhan-Tonkiy;mUT;1565.427;10.6865;None;tv290C: Temperature [ITS-90, deg C];0;3056;52;3107;not error
CTD_Data\2024\09_Ver\sbe19\cnvdata\mVB0923.cnv;SBE 19;23.09.2024 10:06;23.09.2024 10:54;23.09.2024;None;None;None;None;mp Vorota-Boldakovo;mVB;1377.267;12.7351;None;tv290C: Temperature [ITS-90, deg C];0;2627;48;2674;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\10kMa0918.cnv;SBE25;18.09.2024 19:43;18.09.2024 20:18;18.09.2024;51.69543333;51 41.726;104.2288333;104 13.730;10 km Marituy;10kMa;1318.329;11.1693;None;t090C: Temperature [ITS-90, deg C];0;2402;10;2411;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\10kSo0919.cnv;SBE25;19.09.2024 0:42;19.09.2024 1:11;19.09.2024;51.59441667;51 35.665;104.2300167;104 13.801;10 km Solzan;10kSo;884.368;11.3951;None;t090C: Temperature [ITS-90, deg C];0;1612;0;1611;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\11kTo0923.cnv;SBE25;23.09.2024 22:40;23.09.2024 23:14;23.09.2024;52.80575;52 48.345;107.5779167;107 34.675;11 km Tonkiy;11kTo;1281.223;10.4767;None;t090C: Temperature [ITS-90, deg C];0;2198;71;2268;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\11kUh0923.cnv;SBE25;23.09.2024 18:11;23.09.2024 18:56;23.09.2024;52.98373333;52 59.024;107.4684167;107 28.105;11 km Uhan;11kUh;1597.609;11.2159;None;t090C: Temperature [ITS-90, deg C];0;2890;18;2907;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\12kKU0918.cnv;SBE25;18.09.2024 9:50;18.09.2024 10:23;18.09.2024;51.6796;51 40.776;103.8806167;103 52.837;12 km Kultuk;12kKU;1269.535;13.3159;None;t090C: Temperature [ITS-90, deg C];0;2357;53;2409;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\1kMa0918.cnv;SBE25;18.09.2024 13:00;18.09.2024 13:18;18.09.2024;51.7753;51 46.518;104.2199667;104 13.198;1 km Marituy;1kMa;618.062;10.3736;None;t090C: Temperature [ITS-90, deg C];0;1113;54;1166;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\1kSo0919.cnv;SBE25;19.09.2024 5:33;19.09.2024 5:45;19.09.2024;51.5149;51 30.894;104.24035;104 14.421;1 km Solzan;1kSo;259.571;13.2208;0.003213476;t090C: Temperature [ITS-90, deg C];9;466;30;495;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\3kBa0927.cnv;SBE25;27.09.2024 18:03;27.09.2024 18:24;27.09.2024;55.35131667;55 21.079;109.2474667;109 14.848;3 km Baikalskoe;3kBa;623.324;11.1492;None;t090C: Temperature [ITS-90, deg C];0;1149;7;1155;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\3kDa0926.cnv;SBE25;26.09.2024 2:30;26.09.2024 2:39;26.09.2024;54.39251667;54 23.551;109.34345;109 20.607;3 km  Davsha;3kDa;89.933;12.1124;0.095747668;t090C: Temperature [ITS-90, deg C];31;177;41;217;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\3kEl0925.cnv;SBE25;25.09.2024 16:39;25.09.2024 17:07;25.09.2024;54.53508333;54 32.105;108.7142333;108 42.854;3 km Elohin;3kEl;880.861;10.8507;None;t090C: Temperature [ITS-90, deg C];0;1690;41;1730;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\3kHa0922.cnv;SBE25;22.09.2024 19:02;22.09.2024 19:09;22.09.2024;52.29055;52 17.433;106.2178833;106 13.073;3 km Harauz;3kHa;13.588;11.5287;None;t090C: Temperature [ITS-90, deg C];0;41;36;76;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\3kK0921.cnv;SBE25;21.09.2024 7:05;21.09.2024 7:38;21.09.2024;51.8935;51 53.610;105.2454833;105 14.729;3 km Kadilniy;3kK;1373.548;11.4934;None;t090C: Temperature [ITS-90, deg C];0;2346;10;2355;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\3kKrY0922.cnv;SBE25;22.09.2024 12:27;22.09.2024 12:52;22.09.2024;52.4023;52 24.138;105.9134667;105 54.808;3 km Kr Yar;3kKrY;835.263;12.6399;None;t090C: Temperature [ITS-90, deg C];0;1476;1;1476;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\3kLi0920.cnv;SBE25;20.09.2024 23:56;21.09.2024 0:30;20.09.2024;51.8168;51 49.008;104.9079333;104 54.476;3 km Listvianka;3kLi;1402.471;10.7162;None;t090C: Temperature [ITS-90, deg C];0;2357;13;2369;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\3kMa0918.cnv;SBE25;18.09.2024 14:09;18.09.2024 14:43;18.09.2024;51.75996667;51 45.598;104.2241167;104 13.447;3 km Marituy;3kMa;1339.073;12.3384;None;t090C: Temperature [ITS-90, deg C];0;2437;25;2461;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\3kMi0921.cnv;SBE25;21.09.2024 18:00;21.09.2024 18:20;21.09.2024;51.666;51 39.960;105.4989667;105 29.938;3 km Mishiha;3kMi;646.42;12.7315;None;t090C: Temperature [ITS-90, deg C];0;1146;19;1164;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\3kSo0919.cnv;SBE25;19.09.2024 4:43;19.09.2024 4:57;19.09.2024;51.52733333;51 31.640;104.2357;104 14.142;3 km Solzan;3kSo;378.009;13.1781;None;t090C: Temperature [ITS-90, deg C];0;670;38;707;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\3kTa0920.cnv;SBE25;20.09.2024 2:51;20.09.2024 3:12;20.09.2024;51.59001667;51 35.401;105.1133667;105 06.802;3 km Tanhoy;3kTa;700.504;13.2461;None;t090C: Temperature [ITS-90, deg C];0;1232;1;1232;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\3kTo0924.cnv;SBE25;24.09.2024 1:15;24.09.2024 1:30;24.09.2024;52.7422;52 44.532;107.6391;107 38.346;3 km Tonkiy;3kTo;454.621;11.9617;None;t090C: Temperature [ITS-90, deg C];0;783;12;794;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\3kTu0927.cnv;SBE25;27.09.2024 9:20;27.09.2024 9:41;27.09.2024;55.29525;55 17.715;109.7120333;109 42.722;3 km Turali;3kTu;592.626;11.6883;None;t090C: Temperature [ITS-90, deg C];0;1193;24;1216;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\3kUh0923.cnv;SBE25;23.09.2024 14:36;23.09.2024 15:17;23.09.2024;53.05871667;53 03.523;107.4398333;107 26.390;3 km Uhoan;3kUh;1606.664;11.4865;None;t090C: Temperature [ITS-90, deg C];0;2861;13;2873;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\5kDa0926.cnv;SBE25;26.09.2024 2:05;26.09.2024 2:17;26.09.2024;54.38313333;54 22.988;109.3928667;109 23.572;5 km Davsha;5kDa;182.652;12.159;0.063743749;t090C: Temperature [ITS-90, deg C];125;378;26;403;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\5kEl0925.cnv;SBE25;25.09.2024 17:22;25.09.2024 17:52;25.09.2024;54.5356;54 32.136;108.7366667;108 44.200;5 km Elokhin;5kEl;889.337;10.8319;None;t090C: Temperature [ITS-90, deg C];0;1747;23;1769;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\5kK0921.cnv;SBE25;21.09.2024 8:22;21.09.2024 8:55;21.09.2024;51.87836667;51 52.702;105.26285;105 15.771;5 km Kadilniy;5kK;1414.157;10.0458;None;t090C: Temperature [ITS-90, deg C];0;2423;11;2433;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\5kLi0920.cnv;SBE25;20.09.2024 23:03;20.09.2024 23:37;20.09.2024;51.80095;51 48.057;104.9194667;104 55.168;5 km Listvianka;5kLi;1404.224;10.6745;None;t090C: Temperature [ITS-90, deg C];0;2397;26;2422;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\5kMa0918.cnv;SBE25;18.09.2024 15:34;18.09.2024 16:09;18.09.2024;51.74005;51 44.403;104.2272333;104 13.634;5 km Marituy;5kMa;1342.579;12.3197;None;t090C: Temperature [ITS-90, deg C];0;2450;13;2462;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\5kMi0921.cnv;SBE25;21.09.2024 17:11;21.09.2024 17:39;21.09.2024;51.68145;51 40.887;105.48095;105 28.857;5 km Mishiha;5kMi;1061.48;10.8651;None;t090C: Temperature [ITS-90, deg C];0;1852;26;1877;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\5kSo0919.cnv;SBE25;19.09.2024 3:39;19.09.2024 3:55;19.09.2024;51.54478333;51 32.687;104.2360833;104 14.165;5 km Solzan;5kSo;512.223;13.5004;None;t090C: Temperature [ITS-90, deg C];0;939;5;943;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\5kTa0920.cnv;SBE25;20.09.2024 3:54;20.09.2024 4:20;20.09.2024;51.6073;51 36.438;105.0992167;105 05.953;5 km Tanhoy;5kTa;960.653;13.1665;0.004998629;t090C: Temperature [ITS-90, deg C];12;1657;12;1668;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\7kBa0927.cnv;SBE25;27.09.2024 14:47;27.09.2024 15:14;27.09.2024;55.34435;55 20.661;109.30795;109 18.477;7 km Bajkalskoe;7kBa;782.355;11.0396;0.005158299;t090C: Temperature [ITS-90, deg C];7;1441;2;1442;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\7kBKot0921.cnv;SBE25;21.09.2024 2:16;21.09.2024 2:53;21.09.2024;51.84238333;51 50.543;105.1269167;105 07.615;7 km bKoty;7kBKot;1420.876;10.2821;0.011723796;t090C: Temperature [ITS-90, deg C];8;2370;36;2405;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\7kBKot1002.cnv;SBE25;02.10.2024 8:29;02.10.2024 8:44;02.10.2024;51.84545;51 50.727;105.1132333;105 06.794;7km BKoty;7kBKot;277.41;10.2757;None;t090C: Temperature [ITS-90, deg C];0;551;8;558;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\7kDa0926.cnv;SBE25;26.09.2024 1:25;26.09.2024 1:43;26.09.2024;54.3906;54 23.436;109.3652167;109 21.913;7 km Davsha;7kDa;435.614;12.0281;0.008911298;t090C: Temperature [ITS-90, deg C];57;814;12;825;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\7kEl0925.cnv;SBE25;25.09.2024 18:49;25.09.2024 19:16;25.09.2024;54.51521667;54 30.913;108.7608833;108 45.653;7km Elohin;7kEl;889.337;9.6478;None;t090C: Temperature [ITS-90, deg C];0;1714;30;1743;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\7kHa0922.cnv;SBE25;22.09.2024 19:56;22.09.2024 20:03;22.09.2024;52.30373333;52 18.224;106.0605667;106 03.634;7 km Harauz;7kHa;26.751;12.2235;None;t090C: Temperature [ITS-90, deg C];0;127;14;140;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\7kIz0924.cnv;SBE25;24.09.2024 11:25;24.09.2024 12:07;24.09.2024;53.20115;53 12.069;107.8095;107 48.570;7 km Izhimey;7kIz;1627.11;11.365;None;t090C: Temperature [ITS-90, deg C];0;3044;38;3081;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\7kK0921.cnv;SBE25;21.09.2024 10:26;21.09.2024 11:00;21.09.2024;51.86416667;51 51.850;105.2758;105 16.548;7 km Kadilniy;7kK;1413.573;9.3054;None;t090C: Temperature [ITS-90, deg C];0;2385;15;2399;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\7kKrY0922.cnv;SBE25;22.09.2024 11:17;22.09.2024 11:41;22.09.2024;52.3825;52 22.950;105.9649667;105 57.898;7 km Kr Yar;7kKrY;749.615;12.6608;None;t090C: Temperature [ITS-90, deg C];0;1404;1;1404;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\7kLi0920.cnv;SBE25;20.09.2024 21:44;20.09.2024 22:21;20.09.2024;51.78618333;51 47.171;104.9371833;104 56.231;7 km Listvianka;7kLi;1406.561;11.6918;None;t090C: Temperature [ITS-90, deg C];0;2480;15;2494;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\7kMa0918.cnv;SBE25;18.09.2024 18:30;18.09.2024 19:05;18.09.2024;51.7249;51 43.494;104.2235333;104 13.412;7 km Marituy;7kMa;1341.702;12.1233;None;t090C: Temperature [ITS-90, deg C];0;2420;32;2451;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\7kMi0921.cnv;SBE25;21.09.2024 15:08;21.09.2024 15:46;21.09.2024;51.6959;51 41.754;105.48235;105 28.941;7 km Mishiha;7kMi;1366.244;9.1636;None;t090C: Temperature [ITS-90, deg C];0;2389;5;2393;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\7kNAn0927.cnv;SBE25;27.09.2024 23:59;28.09.2024 0:20;27.09.2024;55.71728333;55 43.037;109.6244667;109 37.468;7 km Nizhneangarsk;7kNAn;485.615;8.987;0.090431463;t090C: Temperature [ITS-90, deg C];95;970;68;1037;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\7kSo0919.cnv;SBE25;19.09.2024 2:38;19.09.2024 3:09;19.09.2024;51.56743333;51 34.046;104.2373667;104 14.242;7 km Solzan;7kSo;866.539;13.1905;None;t090C: Temperature [ITS-90, deg C];0;1764;1;1764;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\7kTa0920.cnv;SBE25;20.09.2024 0:22;20.09.2024 1:10;20.09.2024;51.61965;51 37.179;105.0868667;105 05.212;7 km Tankhoy;7kTa;1173.402;12.3013;None;t090C: Temperature [ITS-90, deg C];0;2630;3;2632;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\7kTo0924.cnv;SBE25;24.09.2024 0:19;24.09.2024 0:52;24.09.2024;52.77628333;52 46.577;107.63205;107 37.923;7 km Tonkiy;7kTo;972.051;11.6593;None;t090C: Temperature [ITS-90, deg C];0;1749;1;1749;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\7kTu0927.cnv;SBE25;27.09.2024 11:26;27.09.2024 11:49;27.09.2024;55.2963;55 17.778;109.6497;109 38.982;7 km Turali;7kTu;701.089;11.8089;None;t090C: Temperature [ITS-90, deg C];0;1349;3;1351;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\7kUh0923.cnv;SBE25;23.09.2024 16:59;23.09.2024 17:42;23.09.2024;53.06783333;53 04.070;107.4463333;107 26.780;7 km Uhan;7kUh;1600.237;11.2148;None;t090C: Temperature [ITS-90, deg C];0;2806;20;2825;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\9kDa0926.cnv;SBE25;26.09.2024 0:26;26.09.2024 0:47;26.09.2024;54.40756667;54 24.454;109.4660833;109 27.965;9 km Davsha;9kDa;572.453;11.424;0.062789762;t090C: Temperature [ITS-90, deg C];111;1050;21;1070;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\9kEl0925.cnv;SBE25;25.09.2024 19:32;25.09.2024 19:58;25.09.2024;54.50558333;54 30.335;108.7939167;108 47.635;9 km Elohin;9kEl;888.753;8.6244;0.011557909;t090C: Temperature [ITS-90, deg C];53;1663;9;1671;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mAkR0925.cnv;SBE25;25.09.2024 5:16;25.09.2024 5:33;25.09.2024;53.63221667;53 37.933;108.1229333;108 07.376;seredina Akademicheskiy Hrebet;mAkR;400.233;11.541;0.050394456;t090C: Temperature [ITS-90, deg C];135;816;11;826;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mArHo1001.cnv;SBE25;01.10.2024 1:19;01.10.2024 1:34;01.10.2024;53.44381667;53 26.629;107.6749667;107 40.498;seredina Aral-Hoboy;mArHo;338.531;9.1013;None;t090C: Temperature [ITS-90, deg C];0;659;13;671;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mAS0923.cnv;SBE25;23.09.2024 6:58;23.09.2024 7:27;23.09.2024;52.66271667;52 39.763;106.85825;106 51.495;mp Anga-Sukhaya;mAS;1177.786;10.7608;None;t090C: Temperature [ITS-90, deg C];0;2129;2;2130;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\maxDBu1001.cnv;SBE25;01.10.2024 19:04;01.10.2024 19:22;01.10.2024;52.47445;52 28.467;106.11545;106 06.927;maxDBu1001;maxDBu;381.225;10.4222;None;t090C: Temperature [ITS-90, deg C];0;759;31;789;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mBaTu0927.cnv;SBE25;27.09.2024 13:18;27.09.2024 13:42;27.09.2024;55.32035;55 19.221;109.4775833;109 28.655;seredina Baikalskoe-Turali;mBaTu;803.694;9.9598;None;t090C: Temperature [ITS-90, deg C];0;1467;9;1475;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mBZal0924.cnv;SBE25;24.09.2024 20:28;24.09.2024 20:38;24.09.2024;53.45346667;53 27.208;108.7392667;108 44.356;seredina Barguzinskogo zaliva;mBZal;157.499;12.7029;None;t090C: Temperature [ITS-90, deg C];0;313;39;351;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mChKa0926.cnv;SBE25;26.09.2024 16:36;26.09.2024 17:03;26.09.2024;54.6211;54 37.266;109.1178;109 07.068;seredina Cheremshanij-Kabanij;mChKa;889.63;7.9728;None;t090C: Temperature [ITS-90, deg C];0;1677;7;1683;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mChZal0930.cnv;SBE25;30.09.2024 15:41;30.09.2024 15:50;30.09.2024;53.7589;53 45.534;109.1215;109 07.290;seredina Chevyrkuyskij zaliv;mChZal;5.69;11.1335;None;t090C: Temperature [ITS-90, deg C];0;2;4;5;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mdPe1001.cnv;SBE25;01.10.2024 22:38;01.10.2024 23:08;01.10.2024;52.23226667;52 13.936;105.8064333;105 48.386;max depth eschanka;mdPe;980.527;10.2654;None;t090C: Temperature [ITS-90, deg C];0;1943;4;1946;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mdZa0925.cnv;SBE25;25.09.2024 14:01;25.09.2024 14:29;25.09.2024;54.2854;54 17.124;108.7397833;108 44.387;max depth Zavorotniy-Sosnovka;mdZa;897.814;12.0513;None;t090C: Temperature [ITS-90, deg C];0;1732;30;1761;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mElDa0925.cnv;SBE25;25.09.2024 22:12;25.09.2024 22:40;25.09.2024;54.4514;54 27.084;109.0699;109 04.194;seredina Elohin-Davsha;mElDa;858.647;8.6644;None;t090C: Temperature [ITS-90, deg C];0;1668;2;1669;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mGoBa1002.cnv;SBE25;02.10.2024 2:46;02.10.2024 3:25;02.10.2024;51.91965;51 55.179;105.6369333;105 38.216;seredina BGoloustnoe-Babushkin (Malenkiy);mGoBa;1314.823;8.6677;None;t090C: Temperature [ITS-90, deg C];0;2491;4;2494;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mGoKu0922.cnv;SBE25;22.09.2024 23:11;22.09.2024 23:30;22.09.2024;52.46975;52 28.185;106.2903333;106 17.420;seredina Goliy-Kutuj;mGoKu;559.004;11.4411;None;t090C: Temperature [ITS-90, deg C];0;976;7;982;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\minDPe0922.cnv;SBE25;22.09.2024 15:39;22.09.2024 15:56;22.09.2024;52.47371667;52 28.423;106.1138667;106 06.832;minDPe0922;minDPe;382.395;12.8412;None;t090C: Temperature [ITS-90, deg C];0;700;0;699;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mIvMu0919.cnv;SBE25;19.09.2024 8:46;19.09.2024 9:21;19.09.2024;51.6469;51 38.814;104.4296;104 25.776;mpIvanovsky-Murino;mIvMu;1293.494;10.6868;None;t090C: Temperature [ITS-90, deg C];0;2241;10;2250;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mKaAm0926.cnv;SBE25;26.09.2024 22:20;26.09.2024 22:44;26.09.2024;55.04106667;55 02.464;109.43355;109 26.013;seredina Katelnikovskij-Amnundakan;mKaAm;761.308;9.9945;0.043642008;t090C: Temperature [ITS-90, deg C];243;1435;6;1440;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mKhKr0925.cnv;SBE25;25.09.2024 1:12;25.09.2024 2:00;25.09.2024;53.34658333;53 20.795;108.2120667;108 12.724;mp Khoboy-Krestovy;mKhKr;1552.041;11.2942;0.004250047;t090C: Temperature [ITS-90, deg C];11;3160;16;3175;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mKM0921.cnv;SBE25;21.09.2024 13:24;21.09.2024 14:01;21.09.2024;51.77783333;51 46.670;105.3724;105 22.344;mp Kadilny-Mishikha;mKM;1435.483;8.9036;None;t090C: Temperature [ITS-90, deg C];0;2502;22;2523;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mKYHa0922.cnv;SBE25;22.09.2024 9:51;22.09.2024 10:03;22.09.2024;52.34586667;52 20.752;106.0657;106 03.942;seredina Kr.Yar - Harauz;mKYHa;258.401;11.2803;None;t090C: Temperature [ITS-90, deg C];0;503;21;523;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mLT0917.cnv;SBE25;17.09.2024 19:06;17.09.2024 19:53;17.09.2024;51.70666667;51 42.400;105.0064333;105 00.386;mp Listvyanka-Tankhoy(pup);mLT;1398.965;8.092;None;t090C: Temperature [ITS-90, deg C];0;2676;3;2678;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mLT0919.cnv;SBE25;19.09.2024 22:21;19.09.2024 22:56;19.09.2024;51.72151667;51 43.291;104.9908167;104 59.449;seredina Listviamka-Tanhoy;mLT;1417.078;10.4187;None;t090C: Temperature [ITS-90, deg C];0;2434;7;2440;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mMaSo0918.cnv;SBE25;18.09.2024 23:17;18.09.2024 23:50;18.09.2024;51.64548333;51 38.729;104.2293667;104 13.762;seredina Marituy-Solzan;mMaSo;1256.387;10.3198;None;t090C: Temperature [ITS-90, deg C];0;2208;8;2215;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mMm1001.cnv;SBE25;01.10.2024 7:27;01.10.2024 7:38;01.10.2024;53.24236667;53 14.542;107.2545667;107 15.274;mid Maloe more;mMm;87.593;11.1848;None;t090C: Temperature [ITS-90, deg C];0;203;8;210;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mMuUr0926.cnv;SBE25;26.09.2024 19:36;26.09.2024 20:04;26.09.2024;54.83333333;54 50.000;109.2485167;109 14.911;seredina Muzhinay-Urbikan;mMuUr;884.368;9.637;None;t090C: Temperature [ITS-90, deg C];0;1692;9;1700;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mSU0925.cnv;SBE25;25.09.2024 9:50;25.09.2024 10:18;25.09.2024;53.94268333;53 56.561;108.4326333;108 25.958;mp Solnechnaya-Ushkany;mSU;889.337;10.3447;None;t090C: Temperature [ITS-90, deg C];0;1741;11;1751;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mTSG0919.cnv;SBE25;19.09.2024 12:59;19.09.2024 13:25;19.09.2024;51.61433333;51 36.860;104.7396833;104 44.381;mTSG;mTSG;996.893;12.1934;None;t090C: Temperature [ITS-90, deg C];0;1718;8;1725;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mTyNe0927.cnv;SBE25;27.09.2024 21:33;27.09.2024 21:58;27.09.2024;55.5681;55 34.086;109.5951;109 35.706;mTyNe0927;mTyNe;655.191;11.0886;None;t090C: Temperature [ITS-90, deg C];0;1388;7;1394;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mUhTo0923.cnv;SBE25;23.09.2024 20:45;23.09.2024 21:26;23.09.2024;52.89715;52 53.829;107.5419167;107 32.515;seredina Uhan - Tonkiy;mUhTo;1563.433;10.3098;None;t090C: Temperature [ITS-90, deg C];0;2886;12;2897;not error
CTD_Data\2024\09_Ver\sbe25\cnvdata\mVoBo0923.cnv;SBE25;23.09.2024 10:57;23.09.2024 11:32;23.09.2024;52.79271667;52 47.563;107.1253;107 07.518;sersdina Vorota-Boldakovo;mVoBo;1382.313;10.1874;None;t090C: Temperature [ITS-90, deg C];0;2411;15;2425;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\12kKu1021.cnv;SBE25;21.10.2024 6:22;21.10.2024 7:09;21.10.2024;51.67505;51 40.503;103.87625;103 52.575;12 km Kultuk;12kKu;1243.531;6.8837;None;t090C: Temperature [ITS-90, deg C];0;2941;3;2943;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\14kMi1030.cnv;SBE25;30.10.2024 0:36;30.10.2024 1:02;30.10.2024;51.7443;51 44.658;105.4018667;105 24.112;14 km Mishikha;14kMi;403.449;4.1036;None;t090C: Temperature [ITS-90, deg C];0;838;4;841;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\3kDa1026.cnv;SBE25;26.10.2024 19:49;26.10.2024 20:02;26.10.2024;54.38146667;54 22.888;109.4248333;109 25.490;3 km Davsha;3kDa;80.866;5.8718;0.086992106;t090C: Temperature [ITS-90, deg C];26;208;9;216;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\3kEl1027.cnv;SBE25;27.10.2024 0:56;27.10.2024 1:31;27.10.2024;54.52953333;54 31.772;108.7091167;108 42.547;3 km Elokhin;3kEl;795.217;5.19;None;t090C: Temperature [ITS-90, deg C];0;2075;3;2077;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\3kKa1030.cnv;SBE25;30.10.2024 5:27;30.10.2024 11:33;30.10.2024;51.8925;51 53.550;105.2480167;105 14.881;3 km Kadilniy;3kKa;1384.942;4.4839;None;t090C: Temperature [ITS-90, deg C];0;3028;4;3031;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\3kLi1023.cnv;SBE25;23.10.2024 18:34;23.10.2024 19:23;23.10.2024;51.81406667;51 48.844;104.9070167;104 54.421;3 km Listvyanka;3kLi;1402.763;5.4134;None;t090C: Temperature [ITS-90, deg C];0;2923;5;2927;not error
